long,lat,trail
145.1109546180469,-37.75296348905309,MAIN YARRA TRAIL
145.11118337955787,-37.752960855180575,MAIN YARRA TRAIL
145.11146105179512,-37.753030830657856,MAIN YARRA TRAIL
145.11170513334346,-37.75307419611408,MAIN YARRA TRAIL
145.1119491996902,-37.753107874142096,MAIN YARRA TRAIL
145.11213830542974,-37.75310285350592,MAIN YARRA TRAIL
145.11234877095328,-37.75310265648198,MAIN YARRA TRAIL
145.11258974040877,-37.75310485241011,MAIN YARRA TRAIL
145.11271550375665,-37.753096459214404,MAIN YARRA TRAIL
145.0941412577164,-37.75047431683594,MAIN YARRA TRAIL
145.09394766247087,-37.75052126628539,MAIN YARRA TRAIL
145.09372595918376,-37.75053481105742,MAIN YARRA TRAIL
145.09361367238049,-37.750514842797514,MAIN YARRA TRAIL
145.09341109600038,-37.750464374728956,MAIN YARRA TRAIL
145.09327674292442,-37.75040145331158,MAIN YARRA TRAIL
145.09303803368485,-37.75027907372657,MAIN YARRA TRAIL
145.09279153492503,-37.75019543128827,MAIN YARRA TRAIL
145.06342445271645,-37.78112380122717,MAIN YARRA TRAIL
145.06367206784512,-37.781174024261404,MAIN YARRA TRAIL
145.06371285915378,-37.78118085032813,MAIN YARRA TRAIL
145.06381142782604,-37.78119796860615,MAIN YARRA TRAIL
145.06386814047622,-37.78122855767288,MAIN YARRA TRAIL
145.06398457907048,-37.78129136045256,MAIN YARRA TRAIL
145.06414807204027,-37.78133515354093,MAIN YARRA TRAIL
145.06430672775622,-37.78134269929678,MAIN YARRA TRAIL
145.06445335336736,-37.78133689733966,MAIN YARRA TRAIL
145.06473700378558,-37.781342467843466,MAIN YARRA TRAIL
145.0649028651765,-37.78134237821145,MAIN YARRA TRAIL
145.06497254317497,-37.78130609168674,MAIN YARRA TRAIL
145.06505423819675,-37.78126789115163,MAIN YARRA TRAIL
145.06511909138464,-37.78121062067579,MAIN YARRA TRAIL
145.06513704224594,-37.781167781098546,MAIN YARRA TRAIL
145.0651478773284,-37.781141923241606,MAIN YARRA TRAIL
145.06516221161624,-37.78103889229691,MAIN YARRA TRAIL
145.065188593037,-37.780970196154406,MAIN YARRA TRAIL
145.0653039068481,-37.78089191165233,MAIN YARRA TRAIL
145.06544563953585,-37.78078881123435,MAIN YARRA TRAIL
145.0656402474481,-37.78067805100786,MAIN YARRA TRAIL
145.06576841092965,-37.78060087807987,MAIN YARRA TRAIL
145.06579881221901,-37.780582572564306,MAIN YARRA TRAIL
145.06592372736174,-37.78049092731206,MAIN YARRA TRAIL
145.06600054949558,-37.780378322811416,MAIN YARRA TRAIL
145.06608694219221,-37.78021610928994,MAIN YARRA TRAIL
145.06613247626777,-37.780059641490794,MAIN YARRA TRAIL
145.06619001195762,-37.77988408890342,MAIN YARRA TRAIL
145.0662211723791,-37.779782956846496,MAIN YARRA TRAIL
145.06625230983494,-37.77965702248682,MAIN YARRA TRAIL
145.0662957513,-37.7794788538413,MAIN YARRA TRAIL
145.0663169782177,-37.77939179752048,MAIN YARRA TRAIL
145.06634091793154,-37.7792811294314,MAIN YARRA TRAIL
145.06640813980843,-37.77918760806682,MAIN YARRA TRAIL
145.06642579492956,-37.77915193511763,MAIN YARRA TRAIL
145.0664969183794,-37.77900822305893,MAIN YARRA TRAIL
145.06655208785503,-37.77887655109062,MAIN YARRA TRAIL
145.06661920650535,-37.778666652408056,MAIN YARRA TRAIL
145.06664554820577,-37.778554075436546,MAIN YARRA TRAIL
145.06665487153873,-37.778512871220606,MAIN YARRA TRAIL
145.06667188532577,-37.778437682646384,MAIN YARRA TRAIL
145.06671265114963,-37.778327005085515,MAIN YARRA TRAIL
145.0667277236351,-37.77830963228623,MAIN YARRA TRAIL
145.06676067532345,-37.778271651366346,MAIN YARRA TRAIL
145.06678466799204,-37.77822203427528,MAIN YARRA TRAIL
145.06680144316576,-37.77816478957715,MAIN YARRA TRAIL
145.06680858585727,-37.7780865646337,MAIN YARRA TRAIL
145.06680941820676,-37.77808171939691,MAIN YARRA TRAIL
145.06682532441536,-37.777989255287096,MAIN YARRA TRAIL
145.06688050270677,-37.77786903054082,MAIN YARRA TRAIL
145.06690944223288,-37.77780267244694,MAIN YARRA TRAIL
145.06692128199109,-37.77777552447658,MAIN YARRA TRAIL
145.0669289498335,-37.777748250888294,MAIN YARRA TRAIL
145.06695722438667,-37.777647678792725,MAIN YARRA TRAIL
145.06699076235304,-37.77751983533529,MAIN YARRA TRAIL
145.06701951642208,-37.77741870341554,MAIN YARRA TRAIL
145.0670362353852,-37.77729850005318,MAIN YARRA TRAIL
145.0670721931593,-37.777189733361936,MAIN YARRA TRAIL
145.0670961361524,-37.77708478918911,MAIN YARRA TRAIL
145.06712243930693,-37.77693023992586,MAIN YARRA TRAIL
145.06712954651587,-37.77681385771783,MAIN YARRA TRAIL
145.06712701455697,-37.77666886275266,MAIN YARRA TRAIL
145.06716771487856,-37.77648759560329,MAIN YARRA TRAIL
145.06720782799636,-37.776352128428464,MAIN YARRA TRAIL
145.0672372107612,-37.77625289269994,MAIN YARRA TRAIL
145.06725356412315,-37.776203426622125,MAIN YARRA TRAIL
145.06727316888373,-37.77614412590149,MAIN YARRA TRAIL
145.06728358563095,-37.77612815130571,MAIN YARRA TRAIL
145.06737398296158,-37.775989533806566,MAIN YARRA TRAIL
145.06741717055039,-37.77590365687582,MAIN YARRA TRAIL
145.06741950161273,-37.77582161871386,MAIN YARRA TRAIL
145.06741884930713,-37.775788995895745,MAIN YARRA TRAIL
145.06741698501745,-37.77569570275987,MAIN YARRA TRAIL
145.0674312385663,-37.77550681868207,MAIN YARRA TRAIL
145.0674334186424,-37.77525689103844,MAIN YARRA TRAIL
145.0674429430693,-37.77515576973349,MAIN YARRA TRAIL
145.06744421366045,-37.77514218886123,MAIN YARRA TRAIL
145.06744643214142,-37.77511848540877,MAIN YARRA TRAIL
145.06745008537985,-37.77507945211313,MAIN YARRA TRAIL
145.06750531168305,-37.775016462339785,MAIN YARRA TRAIL
145.06756535544795,-37.7749649172723,MAIN YARRA TRAIL
145.0676758748138,-37.77491525116019,MAIN YARRA TRAIL
145.06781285080618,-37.77488464816695,MAIN YARRA TRAIL
145.06786194148486,-37.77489018599561,MAIN YARRA TRAIL
145.06799794502206,-37.77490552900586,MAIN YARRA TRAIL
145.0682527236339,-37.77490538428903,MAIN YARRA TRAIL
145.06852191613476,-37.77489760006654,MAIN YARRA TRAIL
145.06861320779862,-37.7748479440724,MAIN YARRA TRAIL
145.06866842142537,-37.774773506316485,MAIN YARRA TRAIL
145.0686899722274,-37.77468382545374,MAIN YARRA TRAIL
145.06868027092546,-37.77458843921027,MAIN YARRA TRAIL
145.06865131389603,-37.77446253835589,MAIN YARRA TRAIL
145.06864232130044,-37.77444746584724,MAIN YARRA TRAIL
145.06852613866826,-37.77425274723825,MAIN YARRA TRAIL
145.06846832573802,-37.77411160043969,MAIN YARRA TRAIL
145.06843456026039,-37.773983794795825,MAIN YARRA TRAIL
145.06846799556902,-37.77374720314866,MAIN YARRA TRAIL
145.0685207501257,-37.77361171645132,MAIN YARRA TRAIL
145.06858058950004,-37.77333695326968,MAIN YARRA TRAIL
145.06864106913855,-37.773068984250834,MAIN YARRA TRAIL
145.06866198111848,-37.77297632492508,MAIN YARRA TRAIL
145.06871231094715,-37.77281794457525,MAIN YARRA TRAIL
145.06876440865145,-37.77270776413937,MAIN YARRA TRAIL
145.06881066598234,-37.772609933702654,MAIN YARRA TRAIL
145.0688874711888,-37.77249351117573,MAIN YARRA TRAIL
145.06901710667242,-37.77232554689061,MAIN YARRA TRAIL
145.06913473302387,-37.772167128476276,MAIN YARRA TRAIL
145.06931442400878,-37.77196575308724,MAIN YARRA TRAIL
145.06933401718197,-37.771943795614284,MAIN YARRA TRAIL
145.06940364171635,-37.77185980999808,MAIN YARRA TRAIL
145.06947087311352,-37.771789181547184,MAIN YARRA TRAIL
145.06959338560654,-37.771718520089955,MAIN YARRA TRAIL
145.06973270457488,-37.77162877053187,MAIN YARRA TRAIL
145.06989845879946,-37.771537097944346,MAIN YARRA TRAIL
145.07007861621318,-37.77142633760317,MAIN YARRA TRAIL
145.07021073704828,-37.771351854969325,MAIN YARRA TRAIL
145.07031641681183,-37.771273570970635,MAIN YARRA TRAIL
145.07041437090967,-37.7711854729928,MAIN YARRA TRAIL
145.07374003810065,-37.75720018311241,MAIN YARRA TRAIL
145.07366392583452,-37.75725758016917,MAIN YARRA TRAIL
145.07351412129347,-37.757341672910044,MAIN YARRA TRAIL
145.07318322393778,-37.75615746354794,MAIN YARRA TRAIL
145.07316741236286,-37.75621767343966,MAIN YARRA TRAIL
145.0731763158253,-37.756307268720846,MAIN YARRA TRAIL
145.07319752952108,-37.75636325633016,MAIN YARRA TRAIL
145.07327166110971,-37.75643601213653,MAIN YARRA TRAIL
145.07336698633497,-37.75654375527506,MAIN YARRA TRAIL
145.07345170540805,-37.75662350365442,MAIN YARRA TRAIL
145.0735469861712,-37.756685046576465,MAIN YARRA TRAIL
145.07369343010978,-37.75677315716727,MAIN YARRA TRAIL
145.07373631634283,-37.75681344809698,MAIN YARRA TRAIL
145.07374108489114,-37.756817928668156,MAIN YARRA TRAIL
145.07375026827535,-37.756836568845166,MAIN YARRA TRAIL
145.07376832348714,-37.75687321776927,MAIN YARRA TRAIL
145.0737693548575,-37.756875312019424,MAIN YARRA TRAIL
145.0737800254312,-37.75696770563197,MAIN YARRA TRAIL
145.07377836433744,-37.757072708572096,MAIN YARRA TRAIL
145.07377666224164,-37.75713571022742,MAIN YARRA TRAIL
145.0737719232097,-37.75714405213464,MAIN YARRA TRAIL
145.07374003810065,-37.75720018311241,MAIN YARRA TRAIL
145.073239357909,-37.75601974890933,MAIN YARRA TRAIL
145.0732025531308,-37.75608745104624,MAIN YARRA TRAIL
145.07318322393778,-37.75615746354794,MAIN YARRA TRAIL
145.07124663589067,-37.76626111523075,MAIN YARRA TRAIL
145.07120585918346,-37.76634508408476,MAIN YARRA TRAIL
145.07118429936898,-37.76641950329599,MAIN YARRA TRAIL
145.0711699904372,-37.76653779797614,MAIN YARRA TRAIL
145.07116886195388,-37.76656763329031,MAIN YARRA TRAIL
145.0711678486503,-37.7665944302892,MAIN YARRA TRAIL
145.07116530043092,-37.76666181113446,MAIN YARRA TRAIL
145.07118702926095,-37.76676672946536,MAIN YARRA TRAIL
145.07122799861722,-37.76688689967429,MAIN YARRA TRAIL
145.07123768775938,-37.76696702360621,MAIN YARRA TRAIL
145.0712185030059,-37.76701091477044,MAIN YARRA TRAIL
145.07122099754156,-37.76710821374681,MAIN YARRA TRAIL
145.07121157446394,-37.76731045100095,MAIN YARRA TRAIL
145.07120457869425,-37.76753748922277,MAIN YARRA TRAIL
145.07121429306363,-37.76764432210771,MAIN YARRA TRAIL
145.07124806940374,-37.76778166730883,MAIN YARRA TRAIL
145.07124104378892,-37.767978179796735,MAIN YARRA TRAIL
145.07127243004732,-37.768128880432805,MAIN YARRA TRAIL
145.07131100100025,-37.76825286779934,MAIN YARRA TRAIL
145.0713736270638,-37.76839973398646,MAIN YARRA TRAIL
145.07142905799927,-37.768561867720514,MAIN YARRA TRAIL
145.0714893310555,-37.7687621558842,MAIN YARRA TRAIL
145.0715808381098,-37.76895097788814,MAIN YARRA TRAIL
145.0716795421343,-37.769124533108815,MAIN YARRA TRAIL
145.0717590224022,-37.76930191466401,MAIN YARRA TRAIL
145.0718072601214,-37.769481223227274,MAIN YARRA TRAIL
145.07183381939177,-37.76960903247321,MAIN YARRA TRAIL
145.07185077203616,-37.76974447911019,MAIN YARRA TRAIL
145.07182441396193,-37.76982844031752,MAIN YARRA TRAIL
145.07171636381864,-37.76993725189633,MAIN YARRA TRAIL
145.07128657387926,-37.77038394412505,MAIN YARRA TRAIL
145.0711449369282,-37.770559549765345,MAIN YARRA TRAIL
145.07107051500017,-37.77064926166347,MAIN YARRA TRAIL
145.07098648417366,-37.7707447042849,MAIN YARRA TRAIL
145.07096950551337,-37.77076144178058,MAIN YARRA TRAIL
145.07092645325832,-37.770803882793174,MAIN YARRA TRAIL
145.07070548131094,-37.77095854820608,MAIN YARRA TRAIL
145.07054696252533,-37.771075020066526,MAIN YARRA TRAIL
145.07041437090967,-37.7711854729928,MAIN YARRA TRAIL
145.06252908188557,-37.78166581837266,MAIN YARRA TRAIL
145.06277851797137,-37.781101169617365,MAIN YARRA TRAIL
145.06277851797137,-37.781101169617365,MAIN YARRA TRAIL
145.06314860453335,-37.781146746998985,MAIN YARRA TRAIL
145.0632951648535,-37.78112569137702,MAIN YARRA TRAIL
145.06342445271645,-37.78112380122717,MAIN YARRA TRAIL
145.07448320493668,-37.76249681120489,MAIN YARRA TRAIL
145.07439134125428,-37.762588506833595,MAIN YARRA TRAIL
145.07430729357043,-37.762653425432674,MAIN YARRA TRAIL
145.0742112131012,-37.76270118151359,MAIN YARRA TRAIL
145.07412228936352,-37.76269551230904,MAIN YARRA TRAIL
145.07406217942693,-37.762665024573046,MAIN YARRA TRAIL
145.0739564028326,-37.76262693240885,MAIN YARRA TRAIL
145.07381699553343,-37.762604124196855,MAIN YARRA TRAIL
145.0737353009187,-37.76261752942899,MAIN YARRA TRAIL
145.07365366649606,-37.76269389358889,MAIN YARRA TRAIL
145.0736009120403,-37.76281221234666,MAIN YARRA TRAIL
145.0735715490018,-37.76287229259038,MAIN YARRA TRAIL
145.07353375632326,-37.76294961907859,MAIN YARRA TRAIL
145.07347141248925,-37.763092746117714,MAIN YARRA TRAIL
145.0733922922994,-37.76328357905478,MAIN YARRA TRAIL
145.0733887221839,-37.76329226079736,MAIN YARRA TRAIL
145.0733059809018,-37.763493495488234,MAIN YARRA TRAIL
145.0732436528274,-37.7636537922654,MAIN YARRA TRAIL
145.07318614587837,-37.76382934938927,MAIN YARRA TRAIL
145.07313346261097,-37.764023982694454,MAIN YARRA TRAIL
145.0731119607253,-37.76415563707202,MAIN YARRA TRAIL
145.0730520374261,-37.76431784060672,MAIN YARRA TRAIL
145.0729681745546,-37.76457735922823,MAIN YARRA TRAIL
145.07290106028563,-37.76476055275657,MAIN YARRA TRAIL
145.07282672704585,-37.764934212391445,MAIN YARRA TRAIL
145.07272597558725,-37.765126966245816,MAIN YARRA TRAIL
145.0726108284634,-37.76534453026484,MAIN YARRA TRAIL
145.0724956484297,-37.76552966096796,MAIN YARRA TRAIL
145.07239486357142,-37.765688072947924,MAIN YARRA TRAIL
145.07232769762874,-37.76581975555453,MAIN YARRA TRAIL
145.07224851150758,-37.76594762862806,MAIN YARRA TRAIL
145.07223465518746,-37.76596525826915,MAIN YARRA TRAIL
145.07215316882866,-37.76606893300054,MAIN YARRA TRAIL
145.072152496586,-37.766069788475214,MAIN YARRA TRAIL
145.0721492836229,-37.76607123114291,MAIN YARRA TRAIL
145.07203194684286,-37.766123907865726,MAIN YARRA TRAIL
145.0720035554099,-37.76613665275653,MAIN YARRA TRAIL
145.07184975392892,-37.766146284125824,MAIN YARRA TRAIL
145.07158297768456,-37.766134997077124,MAIN YARRA TRAIL
145.07150607117296,-37.76613313459361,MAIN YARRA TRAIL
145.07450499729427,-37.761999565933415,MAIN YARRA TRAIL
145.07449440631325,-37.76204366231024,MAIN YARRA TRAIL
145.07449652139286,-37.76207428319019,MAIN YARRA TRAIL
145.0744970913143,-37.76208252359957,MAIN YARRA TRAIL
145.07449913385807,-37.76211209302936,MAIN YARRA TRAIL
145.074543500087,-37.762215640839614,MAIN YARRA TRAIL
145.0745691929224,-37.76228220871525,MAIN YARRA TRAIL
145.0745832286792,-37.76233953662837,MAIN YARRA TRAIL
145.07458089750693,-37.762346455237,MAIN YARRA TRAIL
145.0745576763047,-37.76241538447144,MAIN YARRA TRAIL
145.07450647841065,-37.76247275203058,MAIN YARRA TRAIL
145.07448320493668,-37.76249681120489,MAIN YARRA TRAIL
145.07324821510784,-37.75757220171101,MAIN YARRA TRAIL
145.0731864542613,-37.75767227666529,MAIN YARRA TRAIL
145.0731442135903,-37.757756303229314,MAIN YARRA TRAIL
145.07311134443836,-37.75781542693107,MAIN YARRA TRAIL
145.07310372673584,-37.757829128962015,MAIN YARRA TRAIL
145.07306676182688,-37.75789775195306,MAIN YARRA TRAIL
145.073046544011,-37.757930788649,MAIN YARRA TRAIL
145.07300161898823,-37.75800419280076,MAIN YARRA TRAIL
145.07297100014006,-37.75807629075195,MAIN YARRA TRAIL
145.0729593939267,-37.75810361960137,MAIN YARRA TRAIL
145.0729422409048,-37.75814678734124,MAIN YARRA TRAIL
145.07290486103466,-37.75824085457506,MAIN YARRA TRAIL
145.07284325300705,-37.758355692528504,MAIN YARRA TRAIL
145.07277990387516,-37.758492932786616,MAIN YARRA TRAIL
145.07272006333207,-37.75861337036352,MAIN YARRA TRAIL
145.07267431837926,-37.75872119852845,MAIN YARRA TRAIL
145.07263558611285,-37.75878562275551,MAIN YARRA TRAIL
145.07261170502642,-37.75881574767043,MAIN YARRA TRAIL
145.0725845094933,-37.758850054441154,MAIN YARRA TRAIL
145.07250698727373,-37.75892150215967,MAIN YARRA TRAIL
145.07235197950916,-37.75910079701916,MAIN YARRA TRAIL
145.07351412129347,-37.757341672910044,MAIN YARRA TRAIL
145.07337315796474,-37.757452361025095,MAIN YARRA TRAIL
145.07324821510784,-37.75757220171101,MAIN YARRA TRAIL
145.11271550375665,-37.753096459214404,MAIN YARRA TRAIL
145.1128186343353,-37.75306827359285,MAIN YARRA TRAIL
145.1129108850397,-37.753038331213595,MAIN YARRA TRAIL
145.11301336254255,-37.75298938006017,MAIN YARRA TRAIL
145.11310212598767,-37.75291330010612,MAIN YARRA TRAIL
145.11321139976437,-37.75283720162064,MAIN YARRA TRAIL
145.11331735700554,-37.752828958942814,MAIN YARRA TRAIL
145.11346784177044,-37.752880385130744,MAIN YARRA TRAIL
145.11360813266305,-37.75297253281135,MAIN YARRA TRAIL
145.1136328431378,-37.75300421384672,MAIN YARRA TRAIL
145.1136800572227,-37.75306474606448,MAIN YARRA TRAIL
145.1137349220866,-37.75317868751076,MAIN YARRA TRAIL
145.11375912736668,-37.7531965814766,MAIN YARRA TRAIL
145.1138367806583,-37.753253989715574,MAIN YARRA TRAIL
145.11383758727578,-37.75325458633085,MAIN YARRA TRAIL
145.11384066230045,-37.753254370768886,MAIN YARRA TRAIL
145.11391620125278,-37.75324908297727,MAIN YARRA TRAIL
145.1139708181068,-37.753197462577056,MAIN YARRA TRAIL
145.1140868824617,-37.753091500403876,MAIN YARRA TRAIL
145.11421319766612,-37.75298281535584,MAIN YARRA TRAIL
145.1143771102584,-37.75287137861346,MAIN YARRA TRAIL
145.11442704003272,-37.7528364269714,MAIN YARRA TRAIL
145.1145071440943,-37.75278035254017,MAIN YARRA TRAIL
145.11466053323858,-37.7526729755689,MAIN YARRA TRAIL
145.1148415728855,-37.752585950456364,MAIN YARRA TRAIL
145.1149884895166,-37.75253088390787,MAIN YARRA TRAIL
145.11501580910362,-37.752520643655565,MAIN YARRA TRAIL
145.1151251919975,-37.75251782478356,MAIN YARRA TRAIL
145.11534403117443,-37.752561040385736,MAIN YARRA TRAIL
145.11550809879208,-37.75255273985412,MAIN YARRA TRAIL
145.11564476175897,-37.752506468298115,MAIN YARRA TRAIL
145.11581907195674,-37.75249001487461,MAIN YARRA TRAIL
145.11610962176073,-37.752484306071814,MAIN YARRA TRAIL
145.1163318053758,-37.752478662015065,MAIN YARRA TRAIL
145.11654716014655,-37.75247845287597,MAIN YARRA TRAIL
145.11669757936764,-37.75248644915545,MAIN YARRA TRAIL
145.1169095203333,-37.75248895658333,MAIN YARRA TRAIL
145.1170667347616,-37.752469804118476,MAIN YARRA TRAIL
145.11722389746615,-37.75241808205124,MAIN YARRA TRAIL
145.11735090606885,-37.75235909637552,MAIN YARRA TRAIL
145.08212539793212,-37.75081951665511,MAIN YARRA TRAIL
145.08231680096836,-37.750820537812885,MAIN YARRA TRAIL
145.08246562223349,-37.75080355208511,MAIN YARRA TRAIL
145.08263391450782,-37.75077773439448,MAIN YARRA TRAIL
145.08264986794117,-37.75077528701883,MAIN YARRA TRAIL
145.08267242726862,-37.75077316396138,MAIN YARRA TRAIL
145.08277034508328,-37.75076394916918,MAIN YARRA TRAIL
145.08300767387829,-37.75066811485143,MAIN YARRA TRAIL
145.08347027941934,-37.750464034316245,MAIN YARRA TRAIL
145.0837231693781,-37.750352470201555,MAIN YARRA TRAIL
145.0838577483036,-37.750276402363625,MAIN YARRA TRAIL
145.08397820883891,-37.75025099375517,MAIN YARRA TRAIL
145.08403846197115,-37.750259393269666,MAIN YARRA TRAIL
145.0840941734574,-37.75025935420717,MAIN YARRA TRAIL
145.08413768731094,-37.75025932367909,MAIN YARRA TRAIL
145.0842333385462,-37.750231118310616,MAIN YARRA TRAIL
145.08427359743274,-37.750181843426944,MAIN YARRA TRAIL
145.08427934400274,-37.75017480956608,MAIN YARRA TRAIL
145.08430406329248,-37.75009600538524,MAIN YARRA TRAIL
145.08437834735966,-37.74997495856028,MAIN YARRA TRAIL
145.08448094638035,-37.74982294051372,MAIN YARRA TRAIL
145.08477807788154,-37.74933875331352,MAIN YARRA TRAIL
145.08487022380916,-37.74934712985696,MAIN YARRA TRAIL
145.0856709726495,-37.74951447240673,MAIN YARRA TRAIL
145.0858095346005,-37.74954342877954,MAIN YARRA TRAIL
145.0858129196825,-37.749543512855496,MAIN YARRA TRAIL
145.08585001147017,-37.749544435985925,MAIN YARRA TRAIL
145.0860292529024,-37.7495488991482,MAIN YARRA TRAIL
145.0863127165092,-37.74951774329085,MAIN YARRA TRAIL
145.08656432828045,-37.749523189714616,MAIN YARRA TRAIL
145.08670959782594,-37.749503387360406,MAIN YARRA TRAIL
145.08687966565958,-37.749475126028926,MAIN YARRA TRAIL
145.0869584546494,-37.74946072904292,MAIN YARRA TRAIL
145.08696908509717,-37.74945878682441,MAIN YARRA TRAIL
145.087049728991,-37.749444050547226,MAIN YARRA TRAIL
145.0874111073936,-37.749373442532374,MAIN YARRA TRAIL
145.08757763735215,-37.749350810611915,MAIN YARRA TRAIL
145.08784696346012,-37.74935342749131,MAIN YARRA TRAIL
145.08823326578704,-37.74938409595524,MAIN YARRA TRAIL
145.08873650743604,-37.74941186277066,MAIN YARRA TRAIL
145.08888179056805,-37.749403313420544,MAIN YARRA TRAIL
145.08888179056805,-37.749403313420544,MAIN YARRA TRAIL
145.08898710891614,-37.74938630587498,MAIN YARRA TRAIL
145.0891161695502,-37.74935278276068,MAIN YARRA TRAIL
145.08924243960678,-37.74933263284679,MAIN YARRA TRAIL
145.08939398504896,-37.749325834318576,MAIN YARRA TRAIL
145.08950342578152,-37.74931461055108,MAIN YARRA TRAIL
145.08959321896853,-37.749301173123705,MAIN YARRA TRAIL
145.08975032389438,-37.74924980061548,MAIN YARRA TRAIL
145.0899046132772,-37.74919174528072,MAIN YARRA TRAIL
145.09005612917338,-37.74916043255455,MAIN YARRA TRAIL
145.0902441230355,-37.74912463569802,MAIN YARRA TRAIL
145.09039566417127,-37.74911560766236,MAIN YARRA TRAIL
145.09051450233807,-37.74910616622882,MAIN YARRA TRAIL
145.09051450233807,-37.74910616622882,MAIN YARRA TRAIL
145.09069885977024,-37.74919114707412,MAIN YARRA TRAIL
145.09078573320184,-37.74922333183846,MAIN YARRA TRAIL
145.09087294160935,-37.749255640627496,MAIN YARRA TRAIL
145.0910273708184,-37.7493134632176,MAIN YARRA TRAIL
145.09121271431547,-37.74940691849284,MAIN YARRA TRAIL
145.0914486428057,-37.749556045493634,MAIN YARRA TRAIL
145.0914543602246,-37.74956021109215,MAIN YARRA TRAIL
145.09162280289,-37.74968293500705,MAIN YARRA TRAIL
145.09177447214077,-37.74977864247211,MAIN YARRA TRAIL
145.0919570439643,-37.74989884032155,MAIN YARRA TRAIL
145.0921002723938,-37.749976726095156,MAIN YARRA TRAIL
145.09226312397664,-37.75003454150968,MAIN YARRA TRAIL
145.0924849258044,-37.750103452457864,MAIN YARRA TRAIL
145.0926505749049,-37.75015457955644,MAIN YARRA TRAIL
145.09279153492503,-37.75019543128827,MAIN YARRA TRAIL
145.0997649300893,-37.750287964357824,MAIN YARRA TRAIL
145.09960101599617,-37.750101161599815,MAIN YARRA TRAIL
145.0995981503144,-37.750096557022694,MAIN YARRA TRAIL
145.0994970920007,-37.74993414137133,MAIN YARRA TRAIL
145.0993992509693,-37.74975258511375,MAIN YARRA TRAIL
145.0993304317011,-37.74962874443015,MAIN YARRA TRAIL
145.09929836017696,-37.749571031289456,MAIN YARRA TRAIL
145.09923274150623,-37.74946207558462,MAIN YARRA TRAIL
145.0992036009644,-37.74941369013961,MAIN YARRA TRAIL
145.09911157847117,-37.749325049171674,MAIN YARRA TRAIL
145.09904785070597,-37.74926366520147,MAIN YARRA TRAIL
145.09899793491863,-37.7492193397793,MAIN YARRA TRAIL
145.09877038978792,-37.74901727805429,MAIN YARRA TRAIL
145.09869363358513,-37.74894911807284,MAIN YARRA TRAIL
145.09865409611396,-37.74890526330601,MAIN YARRA TRAIL
145.09857145417277,-37.74881359574125,MAIN YARRA TRAIL
145.09850141531854,-37.74878057023066,MAIN YARRA TRAIL
145.09844327371604,-37.74875315552816,MAIN YARRA TRAIL
145.09829983417274,-37.74868546179238,MAIN YARRA TRAIL
145.09829983417274,-37.74868546179238,MAIN YARRA TRAIL
145.0982143766053,-37.74864193825223,MAIN YARRA TRAIL
145.09802825278084,-37.74858638897471,MAIN YARRA TRAIL
145.0977719532262,-37.74851152093104,MAIN YARRA TRAIL
145.0975126727244,-37.74848993530204,MAIN YARRA TRAIL
145.09730226790322,-37.748526433926436,MAIN YARRA TRAIL
145.09707050646082,-37.748558105542884,MAIN YARRA TRAIL
145.09685704483812,-37.74858976192856,MAIN YARRA TRAIL
145.0966282856371,-37.74858510348519,MAIN YARRA TRAIL
145.09643307125077,-37.748575572797286,MAIN YARRA TRAIL
145.09634866286683,-37.74858060622888,MAIN YARRA TRAIL
145.09626838235937,-37.74858539300877,MAIN YARRA TRAIL
145.09622361387295,-37.74859567454568,MAIN YARRA TRAIL
145.09608848248584,-37.74862670803293,MAIN YARRA TRAIL
145.0958537590918,-37.748728613059676,MAIN YARRA TRAIL
145.09568306136123,-37.74881109172224,MAIN YARRA TRAIL
145.09546663388284,-37.748910560315956,MAIN YARRA TRAIL
145.0953020418402,-37.74899787659666,MAIN YARRA TRAIL
145.09516797670545,-37.749106966105096,MAIN YARRA TRAIL
145.09504922926232,-37.749269323838114,MAIN YARRA TRAIL
145.09499492532885,-37.749380211406645,MAIN YARRA TRAIL
145.09495333649957,-37.74946513565202,MAIN YARRA TRAIL
145.09493058054025,-37.749511600788715,MAIN YARRA TRAIL
145.09489913823566,-37.74968301480372,MAIN YARRA TRAIL
145.09489725832248,-37.74969326548977,MAIN YARRA TRAIL
145.09489346921012,-37.74970580629897,MAIN YARRA TRAIL
145.09483650919572,-37.74989432577711,MAIN YARRA TRAIL
145.09478175890493,-37.75001546096864,MAIN YARRA TRAIL
145.09475775855142,-37.75008241282455,MAIN YARRA TRAIL
145.09473312829203,-37.75015112217647,MAIN YARRA TRAIL
145.09464759895084,-37.75022305753788,MAIN YARRA TRAIL
145.09462714583918,-37.75024025989398,MAIN YARRA TRAIL
145.09462648723107,-37.75024081364511,MAIN YARRA TRAIL
145.0946257388512,-37.750241267452964,MAIN YARRA TRAIL
145.09449848008308,-37.75031841384096,MAIN YARRA TRAIL
145.09432472097436,-37.75039604899896,MAIN YARRA TRAIL
145.0941412577164,-37.75047431683594,MAIN YARRA TRAIL
145.11735090606885,-37.75235909637552,MAIN YARRA TRAIL
145.11771594227008,-37.75229274997869,MAIN YARRA TRAIL
145.1179175567019,-37.75224912503398,MAIN YARRA TRAIL
145.11816356488674,-37.752178315248656,MAIN YARRA TRAIL
